Relocated Date,Make,Color,Plate,State,Relocated From Address Number,Relocated From Street Direction,Relocated From Street Name,Relocated From Suffix,Relocated To Address Number,Relocated To Direction,Relocated To Street Name,Relocated To Suffix,Relocated Reason,Service Request Number
06/02/2015 04:10:00 PM,Ford,Black,V616562,Illinois,1300.0,E,47TH,ST,4700,S,CORNELL,,Broken Down,15-02425665
06/02/2015 03:16:00 PM,Mercedes,Blue,X413523,Illinois,1200.0,N,NB OUTER LAKE SHORE,DR,100,W,NORTH AV,,Stalled,15-02424293
06/02/2015 01:28:00 PM,Toyota,Silver,2762 AN,Illinois,2916.0,N,LINCOLN,AVE,2838,N,SOUTHPORT,,CDOT Street Resurfacing,15-02421480
06/02/2015 12:55:00 PM,Ford,Blue,E362455,Illinois,2300.0,S,LAKE SHORE,DR,1800,S,LAKESHORE DR,,Broken Down,15-02420363
06/02/2015 12:36:00 PM,Saab,Silver,WSJ512,Indiana,1311.0,W,WELLINGTON,AVE,1323,W,BARRY,,Water Management,15-02419876
06/02/2015 12:30:00 PM,Dodge,Silver,P344837,Illinois,1900.0,S,LAKE SHORE,DR,400,E,MCFETRIDGE,,Broken Down,15-02420223
06/02/2015 12:30:00 PM,Lincoln,Blue,BCV9283,North Carolina,307.0,W,WELLINGTON,AVE,1323,W,BARRY,,Water Management,15-02419875
06/02/2015 12:30:00 PM,Lincoln,Blue,BCV9283,North Carolina,1307.0,W,WELLINGTON,AVE,1323,W,BARRY,,Water Management,15-02419953
06/02/2015 11:55:00 AM,Toyota,Tan,G942019,Illinois,2829.0,N,NEVA,AVE,2835,N,NEVA,,Forestry,15-02418654
06/02/2015 11:40:00 AM,Pontiac,Black,K973761,Illinois,3811.0,N,NORDICA,AVE,3843,N,NORDICA,,Water Management,15-02418653
06/02/2015 11:07:00 AM,Volkswagen,Gray,A309707,Illinois,4220.0,S,RICHMOND,ST,4235,S,RICHMOND,,Forestry,15-02417565
06/02/2015 11:03:00 AM,Nissan,Maroon,E221004,Illinois,4803.0,W,PENSACOLA,AVE,4335,N,LAMON,,Other,15-02417343
06/02/2015 10:53:00 AM,Audi,Black,N127886,Illinois,4803.0,W,PENSACOLA,AVE,4839,W,PENSACOLA,,Peoples Gas,15-02417342
06/02/2015 10:43:00 AM,Ford,Red,DFU0575,Michigan,5403.0,S,DREXEL,AVE,5329,S,DREXEL,,Other,15-02416965
06/02/2015 10:20:00 AM,Chevrolet,Blue,DCU2562,Michigan,5004.0,W,QUINCY,ST,310,S,LAVERGNE,,Other,15-02416706
06/02/2015 10:10:00 AM,Chevrolet,Red,E699233,Illinois,4517.0,W,FULLERTON,AVE,4519,W,FULLERTON,,Accident,15-02416681
06/02/2015 10:05:00 AM,Chevrolet,Red,E543670,Illinois,5600.0,S,SB OUTER LAKE SHORE,DR,5700,S,COLUMBIA DR,,Broken Down,15-02415883
06/02/2015 10:05:00 AM,Nissan,Black,933R429 TEMP,Illinois,3538.0,S,WALLACE,ST,3535,S,LOWE,,Other,15-02415789
06/02/2015 10:00:00 AM,Ford,Black,V364852,Illinois,1000.0,N,NB OUTER LAKE SHORE,DR,100,E,LASALLE,,Broken Down,15-02416106
06/02/2015 09:55:00 AM,Honda,Gray,4820309,Illinois,2732.0,W,46TH,ST,2710,W,47TH,,CDOT Street Resurfacing,15-02416100
06/02/2015 09:48:00 AM,Mercedes,Black,L721494,Illinois,9740.0,S,HOUSTON,AVE,3042,E,98TH STREET,,Water Management,15-02415484
06/02/2015 09:45:00 AM,Volkswagen,Blue,8993881,Illinois,2823.0,W,LOGAN,,2550,N,MOZART,,Forestry,15-02418652
06/02/2015 09:30:00 AM,Toyota,Blue,E479676,Illinois,4806.0,W,CORTEZ,ST,4804,W,CORTEZ,,Other,15-02414910
06/02/2015 09:27:00 AM,Nissan,Black,K789911,Illinois,2650.0,W,46TH,ST,2708,W,47TH,,CDOT Street Resurfacing,15-02415931
06/02/2015 09:20:00 AM,Chevrolet,White,WKV494,Illinois,4606.0,S,FAIRFIELD,AVE,2720,W,45TH,,CDOT Street Resurfacing,15-02415812
06/02/2015 09:20:00 AM,Honda,Black,P439711,Illinois,746.0,N,WABASH,AVE,345,E,LOWER WACKER,,Police,15-02414922
06/02/2015 09:15:00 AM,Chevrolet,Black,H984463,Illinois,7022.0,S,CHAPPEL,AVE,6931,S,PAXTON,,Water Management,15-02414596
06/02/2015 09:10:00 AM,Ford,Black,8061374,Illinois,145.0,E,117TH,PL,11726,S,INDIANA,,CDOT 50/50 Sidewalk,15-02414291
06/02/2015 09:05:00 AM,Dodge,Yellow,172488EN,Illinois,3705.0,N,KIMBALL,AVE,3350,W,WAVELAND,,Other,15-02414070
06/02/2015 09:00:00 AM,Oldsmobile,White,G230481,Illinois,4423.0,W,BARRY,AVE,4335,W,BARRY,,Water Management,15-02413614
06/02/2015 08:55:00 AM,Chevrolet,Red,P930590,Illinois,3655.0,N,KIMBALL,AVE,3357,W,WAVELAND,,Other,15-02414069
06/02/2015 08:48:00 AM,Chevrolet,Maroon,N188834,Illinois,3750.0,N,KIMBALL,AVE,3648,N,KIMBALL,,Other,15-02414068
06/02/2015 08:45:00 AM,Chevrolet,Gray,V792788,Illinois,208.0,N,MAYFIELD,AVE,5903,W,EAST END,,Other,15-02413541
06/02/2015 08:35:00 AM,Toyota,Silver,7526412,Illinois,3001.0,N,KENNETH,AVE,3124,N,KOSTNER,,Water Management,15-02413248
06/02/2015 08:28:00 AM,Mazda,Gray,E740641,Illinois,4625.0,S,HARDING,AVE,3920,W,45TH,,CDOT Street Resurfacing,15-02415768
06/02/2015 08:27:00 AM,Nissan,Maroon,K825612,Illinois,3004.0,N,KENNETH,AVE,4403,W,WELLINGTON,,Water Management,15-02413247
06/02/2015 08:25:00 AM,Honda,Gray,V704544,Illinois,3600.0,W,31ST,ST,3531,W,31TH STREET,,Other,15-02412704
06/02/2015 08:20:00 AM,Chevrolet,Silver,VKH855,Indiana,5622.0,W,HURON,ST,701,N,PARKSIDE,,Other,15-02412697
06/02/2015 08:14:00 AM,Nissan,Silver,V828410,Illinois,4659.0,S,HARDING,AVE,3926,W,45TH,,CDOT Street Resurfacing,15-02415572
06/02/2015 08:05:00 AM,Jeep - Year Greater 1988,Black,V927736,Illinois,2908.0,N,SEELEY,AVE,2913,N,SEELEY,,Forestry,15-02412265
06/02/2015 08:00:00 AM,Acura,Black,G735126,Illinois,1542.0,N,DAMEN,AVE,2049,W,LEMOYNE,,Film Office,15-02412202
06/02/2015 07:59:00 AM,Dodge,Silver,E506291,Illinois,4655.0,S,HARDING,AVE,4539,S,HARDING,,CDOT Street Resurfacing,15-02414289
06/02/2015 07:55:00 AM,Jeep/Cherokee,Red,G353273,Illinois,1706.0,S,HALSTED,ST,1610,S,UNION,,Other,15-02412341
06/02/2015 07:46:00 AM,Nissan,Blue,587LHE,Florida,3902.0,W,46TH,ST,4519,S,HARDING,,CDOT Street Resurfacing,15-02414071
06/02/2015 07:45:00 AM,Mitsubishi,Black,5689058,Illinois,1711.0,S,HALSTED,ST,1812,S,UNION,,Other,15-02412214
06/02/2015 07:35:00 AM,Dodge,Red,817R091,Illinois,3850.0,W,46TH,ST,4615,S,AVERS,,CDOT Street Resurfacing,15-02413625
06/02/2015 07:29:00 AM,Jeep - Year Greater 1988,Black,E620959,Illinois,3911.0,W,46TH,ST,3840,S,SPRINGFIELD,,CDOT Street Resurfacing,15-02413385
06/02/2015 07:21:00 AM,Chevrolet,Black,E904546,Illinois,3929.0,W,46TH,ST,3829,W,45TH PLACE,,CDOT Street Resurfacing,15-02412935
06/02/2015 07:10:00 AM,General Motors Corp.,Blue,1688881,Illinois,2800.0,N,NB OUTER LAKE SHORE,DR,851,W,IRVING PARK,,Broken Down,15-02411535
06/02/2015 06:35:00 AM,Buick,Beige,L964674,Illinois,2012.0,W,LE MOYNE,ST,2050,W,LEMOYNE,,Film Office,15-02410357
06/02/2015 06:20:00 AM,Dodge,Gray,5560651,Illinois,4001.0,N,PULASKI,RD,4900,W,FULLERTON,,Broken Down,15-02412264
06/02/2015 06:10:00 AM,Saturn,Blue,FIJ6182,Ohio,2014.0,W,LE MOYNE,ST,2014,W,LEMOYNE,,Film Office,15-02410356
06/02/2015 06:00:00 AM,Chevrolet,Gray,L210789,Illinois,2806.0,N,KEDZIE,AVE,2833,W,MILWAUKEE,,Film Office,15-02409486
06/02/2015 05:55:00 AM,Kia Motors Corp,Silver,P936779,Illinois,2050.0,W,PIERCE,AVE,2015,W,LEMOYNE,,Film Office,15-02409646
06/02/2015 05:45:00 AM,Honda,Gray,6905087,Illinois,2038.0,W,PIERCE,AVE,2051,W,LEMOYNE,,Film Office,15-02409645
06/02/2015 05:35:00 AM,Nissan,Black,N712833,Illinois,2010.0,W,PIERCE,AVE,2150,W,LEMOYNE,,Film Office,15-02409644
06/02/2015 02:10:00 AM,Ford,Gray,V356698,Illinois,4400.0,N,NB OUTER LAKE SHORE,DR,600,W,MONTROSE,,Accident,15-02408031
06/02/2015 01:45:00 AM,Toyota,White,V387283,Illinois,3600.0,N,NB OUTER LAKE SHORE,DR,3650,N,RECREATION DRIVE,,Broken Down,15-02408030
06/02/2015 12:00:00 AM,,,,,2393.0,N,CANNON,DR,,,,,,15-02431757
06/02/2015 12:00:00 AM,,,,,300.0,N,MICHIGAN,AVE,,,,,,15-02431023
06/02/2015 12:00:00 AM,,,,,300.0,N,MICHIGAN,AVE,,,,,,15-02432051
06/02/2015 12:00:00 AM,,,,,3850.0,N,KIMBALL,AVE,,N,KIMBALL,,,15-02414067
06/02/2015 12:00:00 AM,,,,,2802.0,N,KEDZIE,AVE,,,,,,15-02409485
06/02/2015 12:00:00 AM,,,,,2810.0,N,KEDZIE,AVE,,,,,,15-02409484
06/02/2015 12:00:00 AM,,,,,3028.0,S,WALLACE,ST,,,,,,15-02426871
06/01/2015 11:35:00 PM,Mercedes,Silver,V855278,Illinois,1700.0,S,SB OUTER LAKE SHORE,,1800,S,LAKE SHORE,,Broken Down,15-02407577
06/01/2015 09:15:00 PM,Toyota,Gold,V685172,Illinois,801.0,N,ORLEANS,ST,803,N,ORLEANS,,Broken Down,15-02404644
06/01/2015 09:11:00 PM,Toyota,Tan,HRD711,Illinois,305.0,E,WACKER,DR,350,E,LOWER WACKER ISLAND,,Broken Down,15-02404870
06/01/2015 07:11:00 PM,Nissan,Green,S681701,Illinois,2600.0,N,NB OUTER LAKE SHORE,DR,2604,N,LAKE SHORE,,Stalled,15-02402352
06/01/2015 06:30:00 PM,Hyundai,Black,P93E471,Illinois,150.0,S,MICHIGAN,AVE,350,E,LOWER WACKER (ON TOP OF THE ISLAND),,Broken Down,15-02402006
06/01/2015 06:20:00 PM,Chevrolet,Silver,S236749,Illinois,300.0,S,LAKE SHORE,DR,300,E,LOWER WACKER,,Stalled,15-02402351
06/01/2015 06:05:00 PM,Nissan,Brown,E819049,Illinois,2201.0,W,WASHINGTON,BLVD,2183,W,WASHINGTON,,Accident,15-02401144
06/01/2015 06:05:00 PM,Nissan,Brown,E819049,Illinois,2201.0,W,WASHINGTON,BLVD,2183,W,WASHINGTON,,Accident,15-02401118
06/01/2015 05:17:00 PM,Honda,White,R227349,Illinois,2600.0,N,NB OUTER LAKE SHORE,DR,3650,N,RECREATION,,Stalled,15-02402350
06/01/2015 04:09:00 PM,Nissan,Green,4960042,Illinois,4000.0,N,NB OUTER LAKE SHORE,DR,510,W,BALMONT,,Stalled,15-02402349
06/01/2015 03:15:00 PM,Pontiac,Red,E399119,Illinois,5700.0,N,SB OUTER LAKE SHORE,DR,1400,E,47TH,,Broken Down,15-02396540
06/01/2015 02:32:00 PM,Mercury,Silver,VIN JO9425,Illinois,1100.0,N,SB OUTER LAKE SHORE,DR,300,E,LOWER WACKER,,Stalled,15-02395652
06/01/2015 01:43:00 PM,Hyundai,Green,N182147,Illinois,2431.0,W,50TH,ST,5023,S,OAKLEY,,Other,15-02394357
06/01/2015 01:20:00 PM,Ford,White,S900283,Illinois,1113.0,W,WELLINGTON,AVE,1317,W,DIVERSEY,,Police,15-02394050
06/01/2015 01:12:00 PM,Toyota,Red,94910PV,Illinois,3309.0,N,KENNETH,AVE,3211,N,KENNETH,,Water Management,15-02393591
06/01/2015 12:50:00 PM,Honda,Black,N111868,Illinois,3110.0,W,WABANSIA,AVE,3130,W,WABANSIA,,Forestry,15-02394275
06/01/2015 12:31:00 PM,Chevrolet,Red,50058B,Indiana,6043.0,S,ARTESIAN,AVE,6048,S,ARTESIAN,,Other,15-02392918
06/01/2015 12:20:00 PM,Suzuki,Green,E596913,Illinois,6042.0,S,ARTESIAN,AVE,6052,S,ARTESIAN,,Other,15-02392917
06/01/2015 12:20:00 PM,Toyota,Gray,V774576,Illinois,2470.0,N,CLYBOURN,AVE,2504,N,MARSHFIELD,,Water Management,15-02392663
06/01/2015 12:10:00 PM,Honda,Green,S726369,Illinois,1726.0,W,PRATT,BLVD,1736,W,PRATT,,CDOT Street Resurfacing,15-02392577
06/01/2015 12:00:00 PM,Jeep - Year Greater 1988,Gray,XXB900,Louisiana,3632.0,N,LAKEWOOD,AVE,1307,W,WAVELAND,,CDOT Street Resurfacing,15-02392458
06/01/2015 11:55:00 AM,Nissan,Blue,7666142,Illinois,1421.0,N,CALIFORNIA,AVE,3211,W,BEACH,,Other,15-02392151
06/01/2015 11:45:00 AM,Ford,Gray,6537704,Illinois,2424.0,W,BERTEAU,AVE,2420,W,BERTEAU,,CDOT Speed Humps,15-02392508
06/01/2015 11:40:00 AM,Bmw,Gray,N856516,Illinois,3802.0,N,LAKEWOOD,AVE,1445,W,ADDISON,,CDOT Street Resurfacing,15-02391990
06/01/2015 11:35:00 AM,Buick,Gray,A349471,Illinois,2341.0,W,BERTEAU,AVE,4109,N,CLAREMONT,,CDOT Speed Humps,15-02392377
06/01/2015 11:30:00 AM,Chevrolet,Silver,RWL587,Nebraska,3814.0,N,LAKEWOOD,AVE,3832,N,SOUTHPORT,,CDOT Street Resurfacing,15-02391989
06/01/2015 11:25:00 AM,Chevrolet,Gray,X727647,Illinois,2341.0,W,BERTEAU,AVE,4109,N,CLAREMONT,,CDOT Speed Humps,15-02392188
06/01/2015 11:25:00 AM,Ford,Blue,H346350,Illinois,939.0,N,CALIFORNIA,AVE,1035,N,WASHENNAW,,Other,15-02392150
06/01/2015 11:10:00 AM,Toyota,Burgundy,N552046,Illinois,2338.0,W,BERTEAU,AVE,4105,N,CLAREMONT,,CDOT Speed Humps,15-02392135
06/01/2015 11:00:00 AM,Dodge,Silver,L621039,Illinois,3837.0,N,LAKEWOOD,AVE,3924,N,SOUTHPORT,,CDOT Street Resurfacing,15-02391383
06/01/2015 10:58:00 AM,Ford,White,152HAK,Indiana,3000.0,W,54TH,ST,2949,W,54 STREET,,CDOT Street Resurfacing,15-02391238
06/01/2015 10:50:00 AM,Ford,White,V634728,Illinois,3837.0,N,LAKEWOOD,AVE,3839,N,SOUTHPORT,,CDOT Street Resurfacing,15-02391382
06/01/2015 10:46:00 AM,Chevrolet,Tan,6782162,Illinois,3004.0,W,54TH,PL,5420,S,ALBANY AVENUE,,CDOT Street Resurfacing,15-02391237
06/01/2015 10:46:00 AM,Mercedes,White,X344260,Illinois,3500.0,E,KING DR,,335,E,37TH STREET,,CDOT Curb and Gutter,15-02390705
06/01/2015 10:42:00 AM,Jeep - Year Greater 1988,Green,E528913,Illinois,3823.0,N,LAKEWOOD,AVE,3850,N,SOUTHPORT,,CDOT Street Resurfacing,15-02391381
06/01/2015 10:30:00 AM,Bmw,Blue,064RNF,Kentucky,3637.0,N,LAKEWOOD,AVE,3535,N,LAKEWOOD,,CDOT Street Resurfacing,15-02391380
06/01/2015 10:25:00 AM,Honda,Gray,E533104,Illinois,5450.0,S,SACRAMENTO,AVE,5446,S,ALBANY AVENUE,,CDOT Street Resurfacing,15-02390222
06/01/2015 10:25:00 AM,Toyota,Black,198COS,Colorado,100.0,S,LAKE SHORE,DR,300,E,LOWER WACKER DRIVE,,Broken Down,15-02392124
06/01/2015 10:23:00 AM,Chevrolet,Silver,IN7624,Indiana,3604.0,N,LAKEWOOD,AVE,1255,W,EDDY,,CDOT Street Resurfacing,15-02391379
06/01/2015 10:20:00 AM,Chevrolet,Gray,E853428,Illinois,2538.0,N,ARTESIAN,AVE,2531,N,ARTESIAN,,Forestry,15-02391722
06/01/2015 10:20:00 AM,Oldsmobile,Brown,5556889,Illinois,442.0,W,OAKDALE,AVE,2935,N,PAULINA,,Water Management,15-02391276
06/01/2015 10:15:00 AM,Ford,White,N896694,Illinois,3600.0,N,LAKEWOOD,AVE,1249,W,EDDY,,CDOT Street Resurfacing,15-02391378
06/01/2015 10:00:00 AM,Honda,Green,564 7047,Illinois,820.0,N,WELLS,ST,820,N,WELLS,,Other,15-02394843
06/01/2015 10:00:00 AM,Toyota,Silver,6592260,Illinois,2918.0,S,ARCH,ST,2951,S,HYNES CT,,Other,15-02389947
06/01/2015 09:56:00 AM,General Motors Corp.,Green,X723162,Illinois,5300.0,S,SACRAMENTO,AVE,5300,S,ALBANY AVENUE,,CDOT Street Resurfacing,15-02389729
06/01/2015 09:55:00 AM,Toyota,Gray,9EGT28,Maryland,2551.0,W,ALTGELD,ST,2453,N,CAMPBELL,,Forestry,15-02391721
06/01/2015 09:50:00 AM,Chevrolet,Bronze,RE5230,Illinois,5700.0,N,SHERIDAN,RD,900,W,THORNDALE,,Broken Down,15-02389672
06/01/2015 09:50:00 AM,Toyota,Gray,S796258,Illinois,2550.0,W,ALTGELD,ST,2539,W,ALTGELD,,Forestry,15-02391720
06/01/2015 09:35:00 AM,Chevrolet,Gold,LNXZ546,California,2421.0,N,WASHTENAW,AVE,2447,N,WASHTENAW,,Forestry,15-02391719
06/01/2015 09:23:00 AM,Jeep - Year Greater 1988,Black,S223257,Illinois,3518.0,N,BROADWAY,,3750,N,RECREATION DR,,CDOT Street Resurfacing,15-02389230
06/01/2015 09:16:00 AM,Pontiac,Silver,R481968,Illinois,6012.0,W,BYRON,ST,5955,W,BYRON,,Peoples Gas,15-02388659
06/01/2015 09:15:00 AM,Chevrolet,Gray,26159 X,Illinois,2802.0,W,73RD,ST,2807,W,73RD STREET,,Water Management,15-02388724
06/01/2015 09:15:00 AM,Volvo,Black,J266548,Illinois,440.0,,0AKDALE,,2922,N,PAULINA,,Water Management,15-02389079
06/01/2015 09:14:00 AM,Chevrolet,Silver,BWS4865,Georgia,3516.0,N,BROADWAY,,3711,N,PINE GROVE,,CDOT Street Resurfacing,15-02389229
06/01/2015 09:10:00 AM,Chevrolet,Black,R654352,Illinois,2804.0,W,73RD,ST,2805,W,73RD STREET,,Water Management,15-02388723
06/01/2015 09:10:00 AM,Mitsubishi,Gray,L302789,Illinois,6025.0,W,DAKIN,ST,6046,W,DAKIN,,Peoples Gas,15-02388701
06/01/2015 09:04:00 AM,Jeep - Year Greater 1988,Bronze,9833010,Illinois,2806.0,W,73RD,ST,2803,W,73RD STREET,,Water Management,15-02388722
06/01/2015 09:03:00 AM,Chevrolet,Black,V929170,Illinois,6806.0,S,CHAPPEL,AVE,1900,E,67TH,,Water Management,15-02388479
06/01/2015 08:55:00 AM,Nissan,Gray,V749376,Illinois,5410.0,S,SACRAMENTO,AVE,3045,W,54 STREET,,CDOT Street Resurfacing,15-02388154
06/01/2015 08:50:00 AM,Ford,Gray,V870381,Illinois,5841.0,S,CALIFORNIA,AVE,2749,W,62,,Water Management,15-02388427
06/01/2015 08:45:00 AM,Dodge,Red,E939362,Illinois,5405.0,S,SACRAMENTO,AVE,3033,W,54 STREET,,CDOT Street Resurfacing,15-02388153
06/01/2015 08:45:00 AM,Toyota,Red,L338933,Illinois,3007.0,S,ST LOUIS,AVE,3438,W,30TH STREET,,Other,15-02388400
06/01/2015 08:42:00 AM,Honda,Tan,5838650,Illinois,3505.0,N,BROADWAY,,3532,N,PINE GROVE,,CDOT Street Resurfacing,15-02388259
06/01/2015 08:40:00 AM,Ford,Silver,E598588,Illinois,200.0,N,COLUMBUS,DR,350,E,WACKER DRIVE LOWER LEVEL,,Accident,15-02388212
06/01/2015 08:33:00 AM,Chrysler,Gray,A425558,Illinois,5411.0,S,SACRAMENTO,AVE,3033,W,54 STREET,,CDOT Street Resurfacing,15-02388152
06/01/2015 08:32:00 AM,Cadillac,Green,E870084,Illinois,3511.0,N,BROADWAY,,615,W,ADDISON,,CDOT Street Resurfacing,15-02388258
06/01/2015 08:25:00 AM,Nissan,Silver,942R674,Illinois,6722.0,S,CHAPPEL,AVE,1902,E,67TH,,Water Management,15-02388282
06/01/2015 08:21:00 AM,Toyota,Black,K744336,Illinois,5439.0,S,SACRAMENTO,AVE,5420,S,ALBANY,,CDOT Street Resurfacing,15-02388151
06/01/2015 08:14:00 AM,Nissan,Red,PHN8698,Ohio,6720.0,S,CHAPPEL,AVE,1901,E,67TH,,Water Management,15-02387999
06/01/2015 08:10:00 AM,Chrysler,Tan,E702372,Illinois,2107.0,W,37TH,ST,3650,S,HOYNE,,Other,15-02386645
06/01/2015 08:10:00 AM,Mazda,Gray,S343729,Illinois,3509.0,N,BROADWAY,,3800,N,RECREATION DR,,CDOT Street Resurfacing,15-02388257
06/01/2015 08:10:00 AM,Nissan,Tan,S982634,Illinois,2345.0,W,BARRY,AVE,2350,W,BARRY,,Forestry,15-02391718
06/01/2015 08:01:00 AM,Chevrolet,Burgundy,X650607,Illinois,3533.0,N,BROADWAY,,758,W,BROMPTON,,CDOT Street Resurfacing,15-02388004
06/01/2015 08:00:00 AM,Hyundai,Red,587GJZ,Kansas,953.0,N,NOBLE,ST,922,N,NOBLE,,Police,15-02386829
06/01/2015 08:00:00 AM,Infiniti/M30,Black,X877516,Illinois,2345.0,W,BARRY,AVE,2331,W,BARRY,,Forestry,15-02386618
06/01/2015 07:53:00 AM,Ford,White,1089872-B,Illinois,11158.0,S,FAIRFIELD,AVE,11201,S,FAIRFIELD,,Water Management,15-02386766
06/01/2015 07:51:00 AM,Toyota,Maroon,N777567,Illinois,3549.0,N,BROADWAY,,3555,N,PINE GROVE,,CDOT Street Resurfacing,15-02388003
06/01/2015 07:47:00 AM,Nissan,Blue,V727115,Illinois,11114.0,S,FAIRFIELD,AVE,11117,S,FAIRFIELD,,Water Management,15-02386765
06/01/2015 07:45:00 AM,Chrysler,Blue,R782082,Illinois,954.0,N,NOBLE,ST,916,N,NOBLE,,Police,15-02386623
06/01/2015 07:44:00 AM,Toyota,Maroon,E599324,Illinois,3553.0,N,BROADWAY,,615,W,ADDISON,,CDOT Street Resurfacing,15-02388002
06/01/2015 07:43:00 AM,Jeep - Year Greater 1988,Black,V205342,Illinois,2002.0,W,37TH,ST,3655,S,HAMILTON,,Other,15-02386482
06/01/2015 07:38:00 AM,Jeep - Year Greater 1988,Black,S223257,Illinois,3541.0,N,BROADWAY,,3518,N,BROADWAY,,CDOT Street Resurfacing,15-02388001
06/01/2015 07:35:00 AM,Toyota,Gray,E758304,Illinois,952.0,N,NOBLE,ST,922,N,NOBLE,,Police,15-02386562
06/01/2015 07:31:00 AM,Subaru,Blue,S710922,Illinois,3555.0,N,BROADWAY,,615,W,ADDISON,,CDOT Street Resurfacing,15-02388000
06/01/2015 07:15:00 AM,Mitsubishi,White,H633330,Illinois,5644.0,N,KOLMAR,AVE,5648,N,KOLMAR,,Forestry,15-02386617
06/01/2015 07:10:00 AM,Pontiac,Beige,V533139,Illinois,1611.0,W,76TH,ST,7503,S,MARSHFIELD,,Other,15-02385666
06/01/2015 03:30:00 AM,Toyota,Blue,H751841,Illinois,701.0,N,SACRAMENTO,,103rd,S,DOTY,,Pound Transfer,15-02383744
06/01/2015 12:34:00 AM,Dodge,Gray,,Illinois,701.0,N,SACRAMENTO,,103rd,S,DOTY,,Other,15-02383743
06/01/2015 12:00:00 AM,,,,,102.0,N,MICHIGAN AVENUE,XR,,,,,,15-02396488
06/01/2015 12:00:00 AM,,,,,6720.0,S,CHAPPEL,AVE,,,,,,15-02387424
05/31/2015 10:55:00 PM,Hyundai,Silver,P640674,Illinois,1146.0,,MICHIGAN,,346,E,LOWER WACKER,,Accident,15-02382468
05/31/2015 10:00:00 PM,Bmw,Black,73N64,Indiana,48.0,E,47TH,ST,44,E,47TH STREET,,Accident,15-02381292
05/31/2015 10:00:00 PM,Chrysler,Black,S330595,Illinois,5200.0,N,NB OUTER LAKE SHORE,DR,350,E,LOWER WACKER DRIVE,,Accident,15-02381271
05/31/2015 07:30:00 PM,Chevrolet,Red,N926044,Illinois,5700.0,S,SB OUTER LAKE SHORE,DR,5700,E,SCIENCE DR,,Broken Down,15-02377192
05/31/2015 07:20:00 PM,Ford,Red,V642560,Illinois,1338.0,S,HALSTED,ST,749,W,LIBERTY,,Accident,15-02377173
05/31/2015 05:20:00 PM,Volkswagen,Silver,257158,Illinois,300.0,E,RANDOLPH,ST,1205,S,WABASH,,Broken Down,15-02373739
05/31/2015 04:00:00 PM,Buick,Silver,6156B DL,Illinois,1200.0,N,SB OUTER LAKE SHORE,DR,1658,N,CLARK,,Broken Down,15-02374667
05/31/2015 02:55:00 PM,Nissan,Silver,H551763,Illinois,1000.0,N,NB OUTER LAKE SHORE,DR,1658,N,CLARK,,Broken Down,15-02373731
05/31/2015 01:05:00 PM,Toyota,Gray,T285884,Illinois,120.0,S,WACKER,DR,350,E,WACKER,,Film Office,15-02369668
05/31/2015 01:02:00 PM,Honda,Silver,A573417,Illinois,841.0,W,BRADLEY,PL,815,W,ADDISON,,Other,15-02369865
05/31/2015 12:30:00 PM,Ford,Gray,X979032,Illinois,200.0,S,WACKER,DR,350 E Wacker,E,WACKER,,Other,15-02369266
05/31/2015 12:25:00 PM,Volvo,Gray,ZJF495,Illinois,200.0,S,WACKER,DR,350,E,WACKER,,Film Office,15-02368925
05/31/2015 11:35:00 AM,Toyota,White,X411686,Illinois,2638.0,N,ORCHARD,ST,754,W,WRIGHTWOOD,,Other,15-02368297
05/31/2015 09:40:00 AM,Ford,Red,1874356,Illinois,7505.0,S,STONY ISLAND,AVE,1611,E,75TH STREET,,Stalled,15-02366097
05/31/2015 09:40:00 AM,Ford,Red,1874356,Illinois,1611.0,E,75TH,ST,1611,E,75TH STREET,,Stalled,15-02366116
05/31/2015 06:25:00 AM,Lincoln,Blue,258498,Illinois,119.0,S,LA SALLE,ST,345,E,LOWER WACKER,,Film Office,15-02363926
05/31/2015 06:10:00 AM,Hyundai,Gray,E161303,Illinois,119.0,S,LA SALLE,ST,346,E,LOWER WACKER,,Film Office,15-02363390
05/31/2015 06:00:00 AM,Volkswagen,Silver,3546303,Illinois,700.0,N,NB OUTER LAKE SHORE,DR,290,E,CHICAGO AVE,,Accident,15-02363206
05/31/2015 05:50:00 AM,Honda,White,V546584,Illinois,190.0,S,LA SALLE,ST,345,E,LOWER WACKER,,Film Office,15-02363925
05/31/2015 02:45:00 AM,Oldsmobile,White,Y725446,Illinois,10223.0,S,BEVERLY,AVE,10221,S,BEVERLY,,Accident,15-02362855
05/31/2015 02:10:00 AM,Honda,Green,E707512,Illinois,2000.0,S,SB OUTER LAKE SHORE,,1800,S,LAKE SHORE,,Broken Down,15-02362781
05/31/2015 01:15:00 AM,Nissan,White,5665363,Illinois,400.0,S,MICHIGAN,AVE,345,E,LOWER WACKER,,Broken Down,15-02362710
05/31/2015 12:00:00 AM,,,,,200.0,,WACKER,AV,,,,,,15-02368691
05/31/2015 12:00:00 AM,,,,,100.0,,WACKER,,,,,,,15-02369268
05/31/2015 12:00:00 AM,,,,,5500.0,N,NB OUTER LAKE SHORE,DR,,,,,,15-02362890
05/30/2015 09:10:00 PM,Ford,White,E765929,Illinois,3900.0,S,SB OUTER LAKE SHORE,DR,856,S,ELLIS,,Broken Down,15-02360459
